,Fecha,Indicador,Territorio,Valor
457,2020-04-15T00:00:00,Fallecidos,Tacuarembó,0
458,2020-04-15T00:00:00,Fallecidos,Treinta y Tres,0
459,2020-04-15T00:00:00,Personal de la salud  Confirmados ,Todo el país,82
460,2020-04-15T00:00:00,Personal de la salud  Recuperados ,Todo el país,0
461,2020-04-15T00:00:00,Personal de la salud  Activos ,Todo el país,0
462,2020-04-15T00:00:00,Personal de la salud  Fallecidos ,Todo el país,0
463,2020-04-15T00:00:00,Cantidad de Tests  Positivos ,Todo el país,6
464,2020-04-15T00:00:00,Cantidad de Tests  Negativos ,Todo el país,513
465,2020-04-15T00:00:00,Personas en CTI,Todo el país,13
466,2020-04-15T00:00:00,Personas en CI,Todo el país,0
467,2020-04-15T00:00:00,Fallecidos ,Todo el país,8
468,2020-04-15T00:00:00,Casos nuevos ,Todo el país,0
469,2020-04-16T00:00:00,Casos activos,Artigas,0
470,2020-04-16T00:00:00,Casos activos,Canelones,27
471,2020-04-16T00:00:00,Casos activos,Cerro Largo,0
472,2020-04-16T00:00:00,Casos activos,Colonia,5
473,2020-04-16T00:00:00,Casos activos,Durazno,1
474,2020-04-16T00:00:00,Casos activos,Flores,0
475,2020-04-16T00:00:00,Casos activos,Florida,0
476,2020-04-16T00:00:00,Casos activos,Lavalleja,4
477,2020-04-16T00:00:00,Casos activos,Maldonado,11
478,2020-04-16T00:00:00,Casos activos,Montevideo,140
479,2020-04-16T00:00:00,Casos activos,Paysandú,1
480,2020-04-16T00:00:00,Casos activos,Río Negro,9
481,2020-04-16T00:00:00,Casos activos,Rivera,0
482,2020-04-16T00:00:00,Casos activos,Rocha,0
483,2020-04-16T00:00:00,Casos activos,Salto,7
484,2020-04-16T00:00:00,Casos activos,San José,2
485,2020-04-16T00:00:00,Casos activos,Soriano,0
486,2020-04-16T00:00:00,Casos activos,Tacuarembó,0
487,2020-04-16T00:00:00,Casos activos,Treinta y Tres,0
488,2020-04-16T00:00:00,Casos recuperados,Artigas,0
489,2020-04-16T00:00:00,Casos recuperados,Canelones,50
490,2020-04-16T00:00:00,Casos recuperados,Cerro Largo,0
491,2020-04-16T00:00:00,Casos recuperados,Colonia,3
492,2020-04-16T00:00:00,Casos recuperados,Durazno,0
493,2020-04-16T00:00:00,Casos recuperados,Flores,1
494,2020-04-16T00:00:00,Casos recuperados,Florida,0
495,2020-04-16T00:00:00,Casos recuperados,Lavalleja,0
496,2020-04-16T00:00:00,Casos recuperados,Maldonado,9
497,2020-04-16T00:00:00,Casos recuperados,Montevideo,216
498,2020-04-16T00:00:00,Casos recuperados,Paysandú,0
499,2020-04-16T00:00:00,Casos recuperados,Río Negro,0
500,2020-04-16T00:00:00,Casos recuperados,Rivera,0
501,2020-04-16T00:00:00,Casos recuperados,Rocha,1
502,2020-04-16T00:00:00,Casos recuperados,Salto,5
503,2020-04-16T00:00:00,Casos recuperados,San José,0
504,2020-04-16T00:00:00,Casos recuperados,Soriano,1
505,2020-04-16T00:00:00,Casos recuperados,Tacuarembó,0
506,2020-04-16T00:00:00,Casos recuperados,Treinta y Tres,0
507,2020-04-16T00:00:00,Fallecidos,Artigas,0
508,2020-04-16T00:00:00,Fallecidos,Canelones,2
509,2020-04-16T00:00:00,Fallecidos,Cerro Largo,0
510,2020-04-16T00:00:00,Fallecidos,Colonia,0
511,2020-04-16T00:00:00,Fallecidos,Durazno,0
512,2020-04-16T00:00:00,Fallecidos,Flores,0
513,2020-04-16T00:00:00,Fallecidos,Florida,0
514,2020-04-16T00:00:00,Fallecidos,Lavalleja,0
515,2020-04-16T00:00:00,Fallecidos,Maldonado,1
516,2020-04-16T00:00:00,Fallecidos,Montevideo,6
517,2020-04-16T00:00:00,Fallecidos,Paysandú,0
518,2020-04-16T00:00:00,Fallecidos,Río Negro,0
519,2020-04-16T00:00:00,Fallecidos,Rivera,0
520,2020-04-16T00:00:00,Fallecidos,Rocha,0
521,2020-04-16T00:00:00,Fallecidos,Salto,0
522,2020-04-16T00:00:00,Fallecidos,San José,0
523,2020-04-16T00:00:00,Fallecidos,Soriano,0
524,2020-04-16T00:00:00,Fallecidos,Tacuarembó,0
525,2020-04-16T00:00:00,Fallecidos,Treinta y Tres,0
526,2020-04-16T00:00:00,Personal de la salud  Confirmados ,Todo el país,82
527,2020-04-16T00:00:00,Personal de la salud  Recuperados ,Todo el país,39
528,2020-04-16T00:00:00,Personal de la salud  Activos ,Todo el país,43
529,2020-04-16T00:00:00,Personal de la salud  Fallecidos ,Todo el país,0
530,2020-04-16T00:00:00,Cantidad de Tests  Positivos ,Todo el país,6
531,2020-04-16T00:00:00,Cantidad de Tests  Negativos ,Todo el país,513
532,2020-04-16T00:00:00,Personas en CTI,Todo el país,13
533,2020-04-16T00:00:00,Personas en CI,Todo el país,0
534,2020-04-16T00:00:00,Fallecidos ,Todo el país,9
535,2020-04-16T00:00:00,Casos nuevos ,Todo el país,0
536,2020-04-17T00:00:00,Casos activos,Artigas,0
537,2020-04-17T00:00:00,Casos activos,Canelones,25
538,2020-04-17T00:00:00,Casos activos,Cerro Largo,0
539,2020-04-17T00:00:00,Casos activos,Colonia,5
540,2020-04-17T00:00:00,Casos activos,Durazno,1
541,2020-04-17T00:00:00,Casos activos,Flores,0
542,2020-04-17T00:00:00,Casos activos,Florida,0
543,2020-04-17T00:00:00,Casos activos,Lavalleja,4
544,2020-04-17T00:00:00,Casos activos,Maldonado,13
545,2020-04-17T00:00:00,Casos activos,Montevideo,139
546,2020-04-17T00:00:00,Casos activos,Paysandú,0
547,2020-04-17T00:00:00,Casos activos,Río Negro,9
548,2020-04-17T00:00:00,Casos activos,Rivera,0
549,2020-04-17T00:00:00,Casos activos,Rocha,0
550,2020-04-17T00:00:00,Casos activos,Salto,7
551,2020-04-17T00:00:00,Casos activos,San José,2
552,2020-04-17T00:00:00,Casos activos,Soriano,0
553,2020-04-17T00:00:00,Casos activos,Tacuarembó,0
554,2020-04-17T00:00:00,Casos activos,Treinta y Tres,0
555,2020-04-17T00:00:00,Casos recuperados,Artigas,0
556,2020-04-17T00:00:00,Casos recuperados,Canelones,50
557,2020-04-17T00:00:00,Casos recuperados,Cerro Largo,0
558,2020-04-17T00:00:00,Casos recuperados,Colonia,3
559,2020-04-17T00:00:00,Casos recuperados,Durazno,0
560,2020-04-17T00:00:00,Casos recuperados,Flores,1
561,2020-04-17T00:00:00,Casos recuperados,Florida,0
562,2020-04-17T00:00:00,Casos recuperados,Lavalleja,0
563,2020-04-17T00:00:00,Casos recuperados,Maldonado,8
564,2020-04-17T00:00:00,Casos recuperados,Montevideo,224
565,2020-04-17T00:00:00,Casos recuperados,Paysandú,1
566,2020-04-17T00:00:00,Casos recuperados,Río Negro,0
567,2020-04-17T00:00:00,Casos recuperados,Rivera,0
568,2020-04-17T00:00:00,Casos recuperados,Rocha,1
569,2020-04-17T00:00:00,Casos recuperados,Salto,5
570,2020-04-17T00:00:00,Casos recuperados,San José,0
571,2020-04-17T00:00:00,Casos recuperados,Soriano,1
572,2020-04-17T00:00:00,Casos recuperados,Tacuarembó,0
573,2020-04-17T00:00:00,Casos recuperados,Treinta y Tres,0
574,2020-04-17T00:00:00,Fallecidos,Artigas,0
575,2020-04-17T00:00:00,Fallecidos,Canelones,2
576,2020-04-17T00:00:00,Fallecidos,Cerro Largo,0
577,2020-04-17T00:00:00,Fallecidos,Colonia,0
578,2020-04-17T00:00:00,Fallecidos,Durazno,0
579,2020-04-17T00:00:00,Fallecidos,Flores,0
580,2020-04-17T00:00:00,Fallecidos,Florida,0
581,2020-04-17T00:00:00,Fallecidos,Lavalleja,0
582,2020-04-17T00:00:00,Fallecidos,Maldonado,1
583,2020-04-17T00:00:00,Fallecidos,Montevideo,6
584,2020-04-17T00:00:00,Fallecidos,Paysandú,0
585,2020-04-17T00:00:00,Fallecidos,Río Negro,0
586,2020-04-17T00:00:00,Fallecidos,Rivera,0
587,2020-04-17T00:00:00,Fallecidos,Rocha,0
588,2020-04-17T00:00:00,Fallecidos,Salto,0
589,2020-04-17T00:00:00,Fallecidos,San José,0
590,2020-04-17T00:00:00,Fallecidos,Soriano,0
591,2020-04-17T00:00:00,Fallecidos,Tacuarembó,0
592,2020-04-17T00:00:00,Fallecidos,Treinta y Tres,0
593,2020-04-17T00:00:00,Personal de la salud  Confirmados ,Todo el país,82
594,2020-04-17T00:00:00,Personal de la salud  Recuperados ,Todo el país,41
595,2020-04-17T00:00:00,Personal de la salud  Activos ,Todo el país,41
596,2020-04-17T00:00:00,Personal de la salud  Fallecidos ,Todo el país,0
597,2020-04-17T00:00:00,Cantidad de Tests  Positivos ,Todo el país,18
598,2020-04-18T00:00:00,Casos recuperados,Soriano,1
599,2020-04-17T00:00:00,Cantidad de Tests  Negativos ,Todo el país,492
600,2020-04-17T00:00:00,Personas en CTI,Todo el país,12
601,2020-04-17T00:00:00,Personas en CI,Todo el país,0
602,2020-04-17T00:00:00,Fallecidos ,Todo el país,9
603,2020-04-17T00:00:00,Casos nuevos ,Todo el país,0
604,2020-04-18T00:00:00,Casos activos,Artigas,0
605,2020-04-18T00:00:00,Casos activos,Canelones,26
606,2020-04-18T00:00:00,Casos activos,Cerro Largo,0
607,2020-04-18T00:00:00,Casos activos,Colonia,5
608,2020-04-18T00:00:00,Casos activos,Durazno,1
609,2020-04-18T00:00:00,Casos activos,Flores,0
610,2020-04-18T00:00:00,Casos activos,Florida,0
611,2020-04-18T00:00:00,Casos activos,Lavalleja,4
612,2020-04-18T00:00:00,Casos activos,Maldonado,13
613,2020-04-18T00:00:00,Casos activos,Montevideo,143
614,2020-04-18T00:00:00,Casos activos,Paysandú,0
615,2020-04-18T00:00:00,Casos activos,Río Negro,9
616,2020-04-18T00:00:00,Casos activos,Rivera,0
617,2020-04-18T00:00:00,Casos activos,Rocha,0
618,2020-04-18T00:00:00,Casos activos,Salto,7
619,2020-04-18T00:00:00,Casos activos,San José,2
620,2020-04-18T00:00:00,Casos activos,Soriano,0
621,2020-04-18T00:00:00,Casos activos,Tacuarembó,0
622,2020-04-18T00:00:00,Casos activos,Treinta y Tres,0
623,2020-04-18T00:00:00,Casos recuperados,Artigas,0
624,2020-04-18T00:00:00,Casos recuperados,Canelones,50
625,2020-04-18T00:00:00,Casos recuperados,Cerro Largo,0
626,2020-04-18T00:00:00,Casos recuperados,Colonia,3
627,2020-04-18T00:00:00,Casos recuperados,Durazno,0
628,2020-04-18T00:00:00,Casos recuperados,Flores,1
629,2020-04-18T00:00:00,Casos recuperados,Florida,0
630,2020-04-18T00:00:00,Casos recuperados,Lavalleja,0
631,2020-04-18T00:00:00,Casos recuperados,Maldonado,8
632,2020-04-18T00:00:00,Casos recuperados,Montevideo,228
633,2020-04-18T00:00:00,Casos recuperados,Paysandú,1
634,2020-04-18T00:00:00,Casos recuperados,Río Negro,0
635,2020-04-18T00:00:00,Casos recuperados,Rivera,0
636,2020-04-18T00:00:00,Casos recuperados,Rocha,1
637,2020-04-18T00:00:00,Casos recuperados,Salto,5
638,2020-04-18T00:00:00,Casos recuperados,San José,0
639,2020-04-18T00:00:00,Casos recuperados,Tacuarembó,0
640,2020-04-18T00:00:00,Casos recuperados,Treinta y Tres,0
641,2020-04-18T00:00:00,Fallecidos,Artigas,0
642,2020-04-18T00:00:00,Fallecidos,Canelones,2
643,2020-04-18T00:00:00,Fallecidos,Cerro Largo,0
644,2020-04-18T00:00:00,Fallecidos,Colonia,0
645,2020-04-18T00:00:00,Fallecidos,Durazno,0
646,2020-04-18T00:00:00,Fallecidos,Flores,0
647,2020-04-18T00:00:00,Fallecidos,Florida,0
648,2020-04-18T00:00:00,Fallecidos,Lavalleja,0
649,2020-04-18T00:00:00,Fallecidos,Maldonado,1
650,2020-04-18T00:00:00,Fallecidos,Montevideo,6
651,2020-04-18T00:00:00,Fallecidos,Paysandú,0
652,2020-04-18T00:00:00,Fallecidos,Río Negro,0
653,2020-04-18T00:00:00,Fallecidos,Rivera,0
654,2020-04-18T00:00:00,Fallecidos,Rocha,0
655,2020-04-18T00:00:00,Fallecidos,Salto,0
656,2020-04-18T00:00:00,Fallecidos,San José,0
657,2020-04-18T00:00:00,Fallecidos,Soriano,0
658,2020-04-18T00:00:00,Fallecidos,Tacuarembó,0
659,2020-04-18T00:00:00,Fallecidos,Treinta y Tres,0
660,2020-04-18T00:00:00,Personal de la salud  Confirmados ,Todo el país,87
661,2020-04-18T00:00:00,Personal de la salud  Recuperados ,Todo el país,41
662,2020-04-18T00:00:00,Personal de la salud  Activos ,Todo el país,46
663,2020-04-18T00:00:00,Personal de la salud  Fallecidos ,Todo el país,0
664,2020-04-18T00:00:00,Cantidad de Tests  Positivos ,Todo el país,18
665,2020-04-18T00:00:00,Cantidad de Tests  Negativos ,Todo el país,711
666,2020-04-18T00:00:00,Personas en CTI,Todo el país,14
667,2020-04-18T00:00:00,Personas en CI,Todo el país,0
668,2020-04-18T00:00:00,Fallecidos ,Todo el país,9
669,2020-04-18T00:00:00,Casos nuevos ,Todo el país,0
670,2020-04-19T00:00:00,Casos activos,Artigas,0
671,2020-04-19T00:00:00,Casos activos,Canelones,26
672,2020-04-19T00:00:00,Casos activos,Cerro Largo,0
673,2020-04-19T00:00:00,Casos activos,Colonia,5
674,2020-04-19T00:00:00,Casos activos,Durazno,1
675,2020-04-19T00:00:00,Casos activos,Flores,0
676,2020-04-19T00:00:00,Casos activos,Florida,0
677,2020-04-19T00:00:00,Casos activos,Lavalleja,4
678,2020-04-19T00:00:00,Casos activos,Maldonado,14
679,2020-04-19T00:00:00,Casos activos,Montevideo,151
680,2020-04-19T00:00:00,Casos activos,Paysandú,0
681,2020-04-19T00:00:00,Casos activos,Río Negro,9
682,2020-04-19T00:00:00,Casos activos,Rivera,0
683,2020-04-19T00:00:00,Casos activos,Rocha,0
684,2020-04-19T00:00:00,Casos activos,Salto,7
685,2020-04-19T00:00:00,Casos activos,San José,3
686,2020-04-19T00:00:00,Casos activos,Soriano,0
687,2020-04-19T00:00:00,Casos activos,Tacuarembó,0
688,2020-04-19T00:00:00,Casos activos,Treinta y Tres,0
689,2020-04-19T00:00:00,Casos recuperados,Artigas,0
690,2020-04-19T00:00:00,Casos recuperados,Canelones,50
691,2020-04-19T00:00:00,Casos recuperados,Cerro Largo,0
692,2020-04-19T00:00:00,Casos recuperados,Colonia,3
693,2020-04-19T00:00:00,Casos recuperados,Durazno,0
694,2020-04-19T00:00:00,Casos recuperados,Flores,1
695,2020-04-19T00:00:00,Casos recuperados,Florida,0
696,2020-04-19T00:00:00,Casos recuperados,Lavalleja,0
697,2020-04-19T00:00:00,Casos recuperados,Maldonado,8
698,2020-04-19T00:00:00,Casos recuperados,Montevideo,228
699,2020-04-19T00:00:00,Casos recuperados,Paysandú,1
700,2020-04-19T00:00:00,Casos recuperados,Río Negro,0
701,2020-04-19T00:00:00,Casos recuperados,Rivera,0
702,2020-04-19T00:00:00,Casos recuperados,Rocha,1
703,2020-04-19T00:00:00,Casos recuperados,Salto,5
704,2020-04-19T00:00:00,Casos recuperados,San José,0
705,2020-04-19T00:00:00,Casos recuperados,Soriano,1
706,2020-04-19T00:00:00,Casos recuperados,Tacuarembó,0
707,2020-04-19T00:00:00,Casos recuperados,Treinta y Tres,0
708,2020-04-19T00:00:00,Fallecidos,Artigas,0
709,2020-04-19T00:00:00,Fallecidos,Canelones,2
710,2020-04-19T00:00:00,Fallecidos,Cerro Largo,0
711,2020-04-19T00:00:00,Fallecidos,Colonia,0
712,2020-04-19T00:00:00,Fallecidos,Durazno,0
713,2020-04-19T00:00:00,Fallecidos,Flores,0
714,2020-04-19T00:00:00,Fallecidos,Florida,0
715,2020-04-19T00:00:00,Fallecidos,Lavalleja,0
716,2020-04-19T00:00:00,Fallecidos,Maldonado,1
717,2020-04-19T00:00:00,Fallecidos,Montevideo,7
718,2020-04-19T00:00:00,Fallecidos,Paysandú,0
719,2020-04-19T00:00:00,Fallecidos,Río Negro,0
720,2020-04-19T00:00:00,Fallecidos,Rivera,0
721,2020-04-19T00:00:00,Fallecidos,Rocha,0
722,2020-04-19T00:00:00,Fallecidos,Salto,0
723,2020-04-19T00:00:00,Fallecidos,San José,0
724,2020-04-19T00:00:00,Fallecidos,Soriano,0
725,2020-04-19T00:00:00,Fallecidos,Tacuarembó,0
726,2020-04-19T00:00:00,Fallecidos,Treinta y Tres,0
727,2020-04-19T00:00:00,Personal de la salud  Confirmados ,Todo el país,89
728,2020-04-19T00:00:00,Personal de la salud  Recuperados ,Todo el país,41
729,2020-04-19T00:00:00,Personal de la salud  Activos ,Todo el país,48
730,2020-04-19T00:00:00,Personal de la salud  Fallecidos ,Todo el país,0
731,2020-04-19T00:00:00,Cantidad de Tests  Positivos ,Todo el país,4
732,2020-04-19T00:00:00,Cantidad de Tests  Negativos ,Todo el país,344
733,2020-04-19T00:00:00,Personas en CTI,Todo el país,13
734,2020-04-19T00:00:00,Personas en CI,Todo el país,0
735,2020-04-19T00:00:00,Fallecidos ,Todo el país,10
736,2020-04-19T00:00:00,Casos nuevos ,Todo el país,11
737,2020-04-20T00:00:00,Casos activos,Artigas,0
738,2020-04-20T00:00:00,Casos activos,Canelones,20
739,2020-04-20T00:00:00,Casos activos,Cerro Largo,0
740,2020-04-20T00:00:00,Casos activos,Colonia,5
741,2020-04-20T00:00:00,Casos activos,Durazno,1
742,2020-04-20T00:00:00,Casos activos,Flores,0
743,2020-04-20T00:00:00,Casos activos,Florida,0
744,2020-04-20T00:00:00,Casos activos,Lavalleja,4
745,2020-04-20T00:00:00,Casos activos,Maldonado,12
746,2020-04-20T00:00:00,Casos activos,Montevideo,152
747,2020-04-20T00:00:00,Casos activos,Paysandú,0
748,2020-04-20T00:00:00,Casos activos,Río Negro,8
749,2020-04-20T00:00:00,Casos activos,Rivera,0
750,2020-04-20T00:00:00,Casos activos,Rocha,0
751,2020-04-20T00:00:00,Casos activos,Salto,7
752,2020-04-20T00:00:00,Casos activos,San José,3
753,2020-04-20T00:00:00,Casos activos,Soriano,0
754,2020-04-20T00:00:00,Casos activos,Tacuarembó,0
755,2020-04-20T00:00:00,Casos activos,Treinta y Tres,0
756,2020-04-20T00:00:00,Casos recuperados,Artigas,0
757,2020-04-20T00:00:00,Casos recuperados,Canelones,56
758,2020-04-20T00:00:00,Casos recuperados,Cerro Largo,0
759,2020-04-20T00:00:00,Casos recuperados,Colonia,3
760,2020-04-20T00:00:00,Casos recuperados,Durazno,0
761,2020-04-20T00:00:00,Casos recuperados,Flores,1
762,2020-04-20T00:00:00,Casos recuperados,Florida,0
763,2020-04-20T00:00:00,Casos recuperados,Lavalleja,0
764,2020-04-20T00:00:00,Casos recuperados,Maldonado,10
765,2020-04-20T00:00:00,Casos recuperados,Montevideo,234
766,2020-04-20T00:00:00,Casos recuperados,Paysandú,1
767,2020-04-20T00:00:00,Casos recuperados,Río Negro,1
768,2020-04-20T00:00:00,Casos recuperados,Rivera,0
769,2020-04-20T00:00:00,Casos recuperados,Rocha,1
770,2020-04-20T00:00:00,Casos recuperados,Salto,5
771,2020-04-20T00:00:00,Casos recuperados,San José,0
772,2020-04-20T00:00:00,Casos recuperados,Soriano,1
773,2020-04-20T00:00:00,Casos recuperados,Tacuarembó,0
774,2020-04-20T00:00:00,Casos recuperados,Treinta y Tres,0
775,2020-04-20T00:00:00,Fallecidos,Artigas,0
776,2020-04-20T00:00:00,Fallecidos,Canelones,2
777,2020-04-20T00:00:00,Fallecidos,Cerro Largo,0
778,2020-04-20T00:00:00,Fallecidos,Colonia,0
779,2020-04-20T00:00:00,Fallecidos,Durazno,0
780,2020-04-20T00:00:00,Fallecidos,Flores,0
781,2020-04-20T00:00:00,Fallecidos,Florida,0
782,2020-04-20T00:00:00,Fallecidos,Lavalleja,0
783,2020-04-20T00:00:00,Fallecidos,Maldonado,1
784,2020-04-20T00:00:00,Fallecidos,Montevideo,7
785,2020-04-20T00:00:00,Fallecidos,Paysandú,0
786,2020-04-20T00:00:00,Fallecidos,Río Negro,0
787,2020-04-20T00:00:00,Fallecidos,Rivera,0
788,2020-04-20T00:00:00,Fallecidos,Rocha,0
789,2020-04-20T00:00:00,Fallecidos,Salto,0
790,2020-04-20T00:00:00,Fallecidos,San José,0
791,2020-04-20T00:00:00,Fallecidos,Soriano,0
792,2020-04-20T00:00:00,Fallecidos,Tacuarembó,0
793,2020-04-20T00:00:00,Fallecidos,Treinta y Tres,0
794,2020-04-20T00:00:00,Personal de la salud  Confirmados ,Todo el país,90
795,2020-04-20T00:00:00,Personal de la salud  Recuperados ,Todo el país,49
796,2020-04-20T00:00:00,Personal de la salud  Activos ,Todo el país,41
797,2020-04-20T00:00:00,Personal de la salud  Fallecidos ,Todo el país,0
798,2020-04-20T00:00:00,Cantidad de Tests  Positivos ,Todo el país,10
799,2020-04-20T00:00:00,Cantidad de Tests  Negativos ,Todo el país,560
800,2020-04-20T00:00:00,Personas en CTI,Todo el país,13
801,2020-04-20T00:00:00,Personas en CI,Todo el país,0
802,2020-04-20T00:00:00,Fallecidos ,Todo el país,10
803,2020-04-20T00:00:00,Casos nuevos ,Todo el país,0
804,2020-04-21T00:00:00,Casos activos,Artigas,0
805,2020-04-21T00:00:00,Casos activos,Canelones,18
806,2020-04-21T00:00:00,Casos activos,Cerro Largo,0
807,2020-04-21T00:00:00,Casos activos,Colonia,3
808,2020-04-21T00:00:00,Casos activos,Durazno,1
809,2020-04-21T00:00:00,Casos activos,Flores,0
810,2020-04-21T00:00:00,Casos activos,Florida,0
811,2020-04-21T00:00:00,Casos activos,Lavalleja,4
812,2020-04-21T00:00:00,Casos activos,Maldonado,11
813,2020-04-21T00:00:00,Casos activos,Montevideo,152
814,2020-04-21T00:00:00,Casos activos,Paysandú,0
815,2020-04-21T00:00:00,Casos activos,Río Negro,7
816,2020-04-21T00:00:00,Casos activos,Rivera,0
817,2020-04-21T00:00:00,Casos activos,Rocha,0
818,2020-04-21T00:00:00,Casos activos,Salto,7
819,2020-04-21T00:00:00,Casos activos,San José,3
820,2020-04-21T00:00:00,Casos activos,Soriano,0
821,2020-04-21T00:00:00,Casos activos,Tacuarembó,0
822,2020-04-21T00:00:00,Casos activos,Treinta y Tres,1
823,2020-04-21T00:00:00,Casos recuperados,Artigas,0
824,2020-04-21T00:00:00,Casos recuperados,Canelones,58
825,2020-04-21T00:00:00,Casos recuperados,Cerro Largo,0
826,2020-04-21T00:00:00,Casos recuperados,Colonia,5
827,2020-04-21T00:00:00,Casos recuperados,Durazno,0
828,2020-04-21T00:00:00,Casos recuperados,Flores,1
829,2020-04-21T00:00:00,Casos recuperados,Florida,0
830,2020-04-21T00:00:00,Casos recuperados,Lavalleja,0
831,2020-04-21T00:00:00,Casos recuperados,Maldonado,10
832,2020-04-21T00:00:00,Casos recuperados,Montevideo,240
833,2020-04-21T00:00:00,Casos recuperados,Paysandú,1
834,2020-04-21T00:00:00,Casos recuperados,Río Negro,2
835,2020-04-21T00:00:00,Casos recuperados,Rivera,0
836,2020-04-21T00:00:00,Casos recuperados,Rocha,1
837,2020-04-21T00:00:00,Casos recuperados,Salto,5
838,2020-04-21T00:00:00,Casos recuperados,San José,0
839,2020-04-21T00:00:00,Casos recuperados,Soriano,1
840,2020-04-21T00:00:00,Casos recuperados,Tacuarembó,0
841,2020-04-21T00:00:00,Casos recuperados,Treinta y Tres,0
842,2020-04-21T00:00:00,Fallecidos,Artigas,0
843,2020-04-21T00:00:00,Fallecidos,Canelones,2
844,2020-04-21T00:00:00,Fallecidos,Cerro Largo,0
845,2020-04-21T00:00:00,Fallecidos,Colonia,0
846,2020-04-21T00:00:00,Fallecidos,Durazno,0
847,2020-04-21T00:00:00,Fallecidos,Flores,0
848,2020-04-21T00:00:00,Fallecidos,Florida,0
849,2020-04-21T00:00:00,Fallecidos,Lavalleja,0
850,2020-04-21T00:00:00,Fallecidos,Maldonado,2
851,2020-04-21T00:00:00,Fallecidos,Montevideo,8
852,2020-04-21T00:00:00,Fallecidos,Paysandú,0
853,2020-04-21T00:00:00,Fallecidos,Río Negro,0
854,2020-04-21T00:00:00,Fallecidos,Rivera,0
855,2020-04-21T00:00:00,Fallecidos,Rocha,0
856,2020-04-21T00:00:00,Fallecidos,Salto,0
857,2020-04-21T00:00:00,Fallecidos,San José,0
858,2020-04-21T00:00:00,Fallecidos,Soriano,0
859,2020-04-21T00:00:00,Fallecidos,Tacuarembó,0
860,2020-04-21T00:00:00,Fallecidos,Treinta y Tres,0
861,2020-04-21T00:00:00,Personal de la salud  Confirmados ,Todo el país,90
862,2020-04-21T00:00:00,Personal de la salud  Recuperados ,Todo el país,53
863,2020-04-21T00:00:00,Personal de la salud  Activos ,Todo el país,37
